# JD_UTC, Flux, Err, XShift, YShift, FWHM_X,  FWHM_Y, FWHM, SKY, AIRMASS, ExpTime
8.905770370486192405e+03 9.991662165559195286e-01 1.878463010266807724e-03 3.075423515412110120e-01 -5.770430305321355702e-01 5.390910251940069564e+00 5.390910251940069564e+00 5.390910251940069564e+00 4.746252188916620298e+02 1.342836464669999952e+00 4.000000000000000000e+01
8.905771063657477498e+03 9.989373410351325422e-01 1.871328394230950846e-03 3.172701351258955249e-01 1.233254345729825063e-01 5.868914674886354099e+00 5.868914674886354099e+00 5.868914674886354099e+00 4.714517697535109733e+02 1.338074390460000096e+00 4.000000000000000000e+01
8.905771759953815490e+03 1.000022274088928631e+00 1.875321735809667859e-03 -3.364787703851758183e-01 -2.974896860594726800e-01 5.556380470516831593e+00 5.556380470516831593e+00 5.556380470516831593e+00 4.663344569855411805e+02 1.333380080610000018e+00 4.000000000000000000e+01
8.905772454513702542e+03 1.003052082885200091e+00 1.874889783304704328e-03 3.292995911767728212e-01 -1.787341046914182885e-01 5.745835412129903119e+00 5.745835412129903119e+00 5.745835412129903119e+00 4.585061970489588816e+02 1.328741506290000096e+00 4.000000000000000000e+01
8.905773150115739554e+03 9.996969173322313162e-01 1.877241603255223532e-03 1.731618788524370012e-01 1.234163879702629002e-01 5.504986168800236612e+00 5.504986168800236612e+00 5.504986168800236612e+00 4.506174706772946479e+02 1.324166249219999925e+00 4.000000000000000000e+01
8.905773842708207667e+03 1.005986108199297790e+00 1.877656161908184893e-03 4.777131927789827204e-01 3.510525246886708750e-01 5.607330262085033823e+00 5.607330262085033823e+00 5.607330262085033823e+00 4.433888952523194007e+02 1.319657433669999991e+00 4.000000000000000000e+01
8.905774532986339182e+03 1.001036593936720065e+00 1.856004716166410537e-03 2.981856298600186195e-01 -2.675298080061087880e-02 6.471076674986599109e+00 6.471076674986599109e+00 6.471076674986599109e+00 4.405813274623427560e+02 1.315151146730000109e+00 4.000000000000000000e+01
8.905775231365580112e+03 1.000587286849000668e+00 1.868881031838022424e-03 -4.655218996702885081e-01 -3.261011851615420731e-01 5.830620697834495658e+00 5.830620697834495658e+00 5.830620697834495658e+00 4.358722713643240922e+02 1.310708512289999961e+00 4.000000000000000000e+01
8.905775927430484444e+03 1.000963749920113832e+00 1.868595323690052214e-03 -2.794856924669985032e-01 -1.611227712031423898e-01 5.818301270379086176e+00 5.818301270379086176e+00 5.818301270379086176e+00 4.320745169224261986e+02 1.306358263169999923e+00 4.000000000000000000e+01
8.905776617245282978e+03 1.001534384693832047e+00 1.869089977727380171e-03 -9.312779780678216435e-01 -1.706775100064777950e-01 5.852388969032929822e+00 5.852388969032929822e+00 5.852388969032929822e+00 4.310136353706455452e+02 1.301988677760000046e+00 4.000000000000000000e+01
8.905777317824307829e+03 9.959863863955401575e-01 1.867164908473292620e-03 -4.487359686687081850e-01 -5.063690906016604654e-01 5.325751969022858745e+00 5.325751969022858745e+00 5.325751969022858745e+00 4.329575303228985490e+02 1.297700681870000095e+00 4.000000000000000000e+01
8.905778013888746500e+03 1.001853319682945553e+00 1.871546006784538399e-03 -3.127422372139774254e-01 -2.749656555952870729e-01 5.199987342063841389e+00 5.199987342063841389e+00 5.199987342063841389e+00 4.360439443539285094e+02 1.293491612800000023e+00 4.000000000000000000e+01
8.905778703588061035e+03 1.004003386303077283e+00 1.870532966810718777e-03 -7.360818870900578403e-01 1.666142219926027013e-01 5.545276516961492597e+00 5.545276516961492597e+00 5.545276516961492597e+00 4.402532305443539258e+02 1.289307209750000016e+00 4.000000000000000000e+01
8.905779396990779787e+03 9.980813712919092140e-01 1.870490907038684439e-03 1.666761226189114875e-01 7.152700735321619596e-02 4.818309362752493996e+00 4.818309362752493996e+00 4.818309362752493996e+00 4.391138683707759469e+02 1.285169278709999974e+00 4.000000000000000000e+01
8.905780092360917479e+03 1.001586256949193565e+00 1.872165074869619906e-03 4.641916852229531210e-01 -3.809173934669907724e-01 4.953557002486239647e+00 4.953557002486239647e+00 4.953557002486239647e+00 4.388663843406391152e+02 1.281065407460000083e+00 4.000000000000000000e+01
8.905780787847004831e+03 1.002706143249443516e+00 1.871362237903960316e-03 -3.841176425304965170e-01 -3.056384453759721787e-01 5.209193331952170603e+00 5.209193331952170603e+00 5.209193331952170603e+00 4.373406523363000247e+02 1.277002035650000034e+00 4.000000000000000000e+01
8.905781483911909163e+03 1.002647997480406339e+00 1.868918151131870268e-03 -4.419562011112508904e-01 1.453608799305826024e-02 5.462846381387083561e+00 5.462846381387083561e+00 5.462846381387083561e+00 4.432131596182190378e+02 1.273021233039999922e+00 4.000000000000000000e+01
8.905782175115775317e+03 1.000698054892879885e+00 1.864857125771762509e-03 -3.968459639522463056e-01 9.923850236827763682e-02 5.283830731969834105e+00 5.283830731969834105e+00 5.283830731969834105e+00 4.405201935832467370e+02 1.269033896470000089e+00 4.000000000000000000e+01
8.905782875694334507e+03 9.974026987195321325e-01 1.852634131333563087e-03 -8.593617834549734935e-01 8.926438510435877327e-02 5.974016932756905263e+00 5.974016932756905263e+00 5.974016932756905263e+00 4.337113565535178736e+02 1.265157932599999979e+00 4.000000000000000000e+01
8.905783562384080142e+03 9.996749747049322732e-01 1.857640496965666781e-03 4.224726619347714957e-02 -3.380193810067372850e-01 3.105035687623471929e+00 3.105035687623471929e+00 3.105035687623471929e+00 4.385250881022489011e+02 1.261252711210000044e+00 4.000000000000000000e+01
8.905784262963104993e+03 1.000933666459885574e+00 1.862241964391902213e-03 -4.456298940652758112e-01 -1.929154532787571985e-01 5.429286922502972956e+00 5.429286922502972956e+00 5.429286922502972956e+00 4.457277926570000091e+02 1.257443896260000082e+00 4.000000000000000000e+01
8.905784953472204506e+03 9.951929549052056512e-01 1.860728413444935050e-03 6.489899544429901246e-01 -1.934515559021307007e-01 5.094220291577524762e+00 5.094220291577524762e+00 5.094220291577524762e+00 4.509558197769541152e+02 1.253649783740000023e+00 4.000000000000000000e+01
8.905785648958291858e+03 9.973452717013172597e-01 1.865892604021450116e-03 4.524611554038954764e-01 -3.855026227861008126e-01 5.010260767958252259e+00 5.010260767958252259e+00 5.010260767958252259e+00 4.578541970070155571e+02 1.249899723359999992e+00 4.000000000000000000e+01
8.905786345254629850e+03 9.944541736575619462e-01 1.859866572494709791e-03 1.893483783166829970e-01 2.633709074754742030e-02 4.959333113416708017e+00 4.959333113416708017e+00 4.959333113416708017e+00 4.624718014172063931e+02 1.246229857309999911e+00 4.000000000000000000e+01
8.905787034027744085e+03 9.940888776949758920e-01 1.854893580942270671e-03 -6.897484969218906636e-01 9.613104354135050544e-02 5.518314281061389437e+00 5.518314281061389437e+00 5.518314281061389437e+00 4.632007844085663351e+02 1.242559864840000028e+00 4.000000000000000000e+01
8.905787730324082077e+03 9.986223656925256043e-01 1.856191506110890050e-03 5.643948043148426796e-01 -4.976430628590758909e-01 5.623615591277798309e+00 5.623615591277798309e+00 5.623615591277798309e+00 4.536696984314069141e+02 1.238922550539999889e+00 4.000000000000000000e+01
8.905788428009487689e+03 1.000061397025473919e+00 1.851113494924860794e-03 -5.396419880975705796e-01 -2.449411313689275060e-01 6.057218622775480732e+00 6.057218622775480732e+00 6.057218622775480732e+00 4.443162339628036648e+02 1.235349836209999941e+00 4.000000000000000000e+01
8.905789123379625380e+03 1.005322496328192594e+00 1.857433877118528113e-03 3.462210645693308830e-01 -7.917774153446351937e-01 5.783065187884696812e+00 5.783065187884696812e+00 5.783065187884696812e+00 4.358399830600333758e+02 1.231804826779999917e+00 4.000000000000000000e+01
8.905789815972093493e+03 1.001910161897102025e+00 1.858481725152323974e-03 -2.192598374593842103e-01 -7.547337401318510164e-01 5.106587632887977790e+00 5.106587632887977790e+00 5.106587632887977790e+00 4.287437521104415623e+02 1.228286741060000020e+00 4.000000000000000000e+01
8.905790515162050724e+03 1.000650077020897921e+00 1.863000378937463078e-03 -3.396813782203920162e-01 -4.706399001422583162e-01 4.839126751870289844e+00 4.839126751870289844e+00 4.839126751870289844e+00 4.278748972482789554e+02 1.224840166169999911e+00 4.000000000000000000e+01
8.905791206481400877e+03 1.008017468292196295e+00 1.864167915086418657e-03 7.442220821218205329e-02 -6.994791818487720025e-01 5.083791908165768980e+00 5.083791908165768980e+00 5.083791908165768980e+00 4.248012127141523138e+02 1.221442264710000059e+00 4.000000000000000000e+01
8.905791898842435330e+03 1.004440297051701902e+00 1.855786134489093150e-03 1.986040604732844939e-01 -6.597622315529571013e-01 5.633961221366141636e+00 5.633961221366141636e+00 5.633961221366141636e+00 4.207576259081890271e+02 1.218042890160000002e+00 4.000000000000000000e+01
8.905792594097089022e+03 1.000881889955759219e+00 1.855978903779983893e-03 5.260539571037380763e-02 -4.737901457032273056e-01 4.955991005321976672e+00 4.955991005321976672e+00 4.955991005321976672e+00 4.193080653387710868e+02 1.214714698609999921e+00 4.000000000000000000e+01
8.905793284606654197e+03 1.004709019866797393e+00 1.857625974265079104e-03 1.197656044245234974e-01 -2.868286162764818181e-01 5.180149379419708211e+00 5.180149379419708211e+00 5.180149379419708211e+00 4.163119034804540775e+02 1.211370525680000032e+00 4.000000000000000000e+01
8.905793986689765006e+03 9.993587037259930028e-01 1.853992726148005060e-03 -4.354229695408464162e-01 -1.134186194018635963e-01 4.871297299847258344e+00 4.871297299847258344e+00 4.871297299847258344e+00 4.138777941456135068e+02 1.208111888149999924e+00 4.000000000000000000e+01
8.905794678356498480e+03 1.001120631781027281e+00 1.854618343699706217e-03 -2.472899588146940941e-01 -4.358047201593004960e-01 4.709874071500516735e+00 4.709874071500516735e+00 4.709874071500516735e+00 4.082311709426937796e+02 1.204883829429999942e+00 4.000000000000000000e+01
8.905795371759217232e+03 9.999128272563635456e-01 1.854455491832524656e-03 3.752645484505987006e-01 -1.034988048418574030e-01 4.710983799738266420e+00 4.710983799738266420e+00 4.710983799738266420e+00 4.066608014578031316e+02 1.201675236610000086e+00 4.000000000000000000e+01
8.905796067824121565e+03 9.940058597976367816e-01 1.846078753132346113e-03 -6.503119419870049267e-01 -6.520999287533534305e-01 5.081448106423106736e+00 5.081448106423106736e+00 5.081448106423106736e+00 4.072300206489460948e+02 1.198477604740000091e+00 4.000000000000000000e+01
8.905796770717483014e+03 9.984575974042778634e-01 1.844571392781662158e-03 -8.760678190646655761e-01 -7.176940127319253460e-02 5.338005089179026719e+00 5.338005089179026719e+00 5.338005089179026719e+00 4.077721780940562439e+02 1.195375889749999976e+00 4.000000000000000000e+01
8.905797459027729928e+03 1.001688958739635371e+00 1.846786070941368449e-03 -3.048781751527829958e-02 -4.027020006271253005e-01 5.496120664710070436e+00 5.496120664710070436e+00 5.496120664710070436e+00 4.062108398437047185e+02 1.192300476400000031e+00 4.000000000000000000e+01
8.905798150115646422e+03 1.001874462908393326e+00 1.852002033148513176e-03 3.457059539638878132e-01 -2.847438871825686002e-01 4.899325013408917684e+00 4.899325013408917684e+00 4.899325013408917684e+00 4.074201306413778525e+02 1.189247431230000096e+00 4.000000000000000000e+01
8.905798843402881175e+03 9.959367686486493287e-01 1.841982873742373629e-03 -1.715258107689633105e-01 -1.845796598182355974e-01 5.481400331839344275e+00 5.481400331839344275e+00 5.481400331839344275e+00 4.035780415369012530e+02 1.186215338650000062e+00 4.000000000000000000e+01
8.905799539467785507e+03 1.001509801414264489e+00 1.852636134349997226e-03 -1.107129135134522047e+00 -1.515464603060414917e-01 5.246162716605988763e+00 5.246162716605988763e+00 5.246162716605988763e+00 4.086023333403357469e+02 1.183240411249999902e+00 4.000000000000000000e+01
8.905800229976885021e+03 9.991562765749746333e-01 1.849937090649177466e-03 -2.740624642711007031e-01 -1.590067493186594072e-01 5.081113385130331395e+00 5.081113385130331395e+00 5.081113385130331395e+00 4.038183940152550235e+02 1.180266912090000009e+00 4.000000000000000000e+01
8.905800929050892591e+03 9.984045384494664166e-01 1.849212812927655998e-03 -9.820226176806171603e-01 -4.936797289270613009e-01 5.087750976634210609e+00 5.087750976634210609e+00 5.087750976634210609e+00 3.881471394236691026e+02 1.177365285770000103e+00 4.000000000000000000e+01
8.905801618518307805e+03 9.941570451466629210e-01 1.847470854100039537e-03 1.430942104887454880e-01 -5.540114808549293501e-01 4.828765861899524836e+00 4.828765861899524836e+00 4.828765861899524836e+00 3.853357405782548994e+02 1.174442131299999970e+00 4.000000000000000000e+01
8.905802321990951896e+03 1.001822648803498028e+00 1.852438994238811594e-03 -6.491576378087914323e-01 -3.917582752869240847e-01 4.744081911532394003e+00 4.744081911532394003e+00 4.744081911532394003e+00 3.821072957409245419e+02 1.171597759029999963e+00 4.000000000000000000e+01
8.905803013194352388e+03 1.000981731692272447e+00 1.849709679165027982e-03 -1.052238285015362068e-01 -1.221137247338015958e-01 5.199265555054148891e+00 5.199265555054148891e+00 5.199265555054148891e+00 3.784367439772302077e+02 1.168785258610000044e+00 4.000000000000000000e+01
8.905803704166784883e+03 9.971664588400720453e-01 1.845481216063596863e-03 -6.249549233919799995e-01 -3.951039615714688202e-01 4.966596084495167318e+00 4.966596084495167318e+00 4.966596084495167318e+00 3.703577419566512390e+02 1.165977427140000078e+00 4.000000000000000000e+01
8.905804403356276453e+03 9.970772266116975091e-01 1.844241149122245738e-03 -1.252072694189088897e-01 1.623927732624442025e-02 4.787270541395947987e+00 4.787270541395947987e+00 4.787270541395947987e+00 3.610402674924300754e+02 1.163218735230000078e+00 4.000000000000000000e+01
8.905805097222328186e+03 9.993229595152876010e-01 1.844556121963615222e-03 -8.854190810721472571e-02 -3.623317440233245201e-01 4.794539207593675023e+00 4.794539207593675023e+00 4.794539207593675023e+00 3.530744480319496006e+02 1.160522870629999925e+00 4.000000000000000000e+01
8.905805782638955861e+03 9.973143049532045001e-01 1.840810847117306222e-03 -4.183051302771800262e-01 -2.766418671371239091e-01 4.953608701047039986e+00 4.953608701047039986e+00 4.953608701047039986e+00 3.497437712387766169e+02 1.157797663750000039e+00 4.000000000000000000e+01
8.905806483911816031e+03 1.003032843163522481e+00 1.843078482861026934e-03 -7.668584916646552507e-01 -1.902566302284298960e-01 4.900148987571132153e+00 4.900148987571132153e+00 4.900148987571132153e+00 3.452679349861766696e+02 1.155144390300000046e+00 4.000000000000000000e+01
8.905807175115682185e+03 1.004688901928430855e+00 1.845592083605911756e-03 -1.040554126313634059e-01 -4.963879906702229894e-01 4.665099136455446605e+00 4.665099136455446605e+00 4.665099136455446605e+00 3.409197577397100076e+02 1.152494241709999923e+00 4.000000000000000000e+01
8.905807872801087797e+03 1.001013602164946725e+00 1.842345848637836877e-03 -9.309573958055175624e-02 -6.757270307175535784e-01 4.952360979142786057e+00 4.952360979142786057e+00 4.952360979142786057e+00 3.359972109540876772e+02 1.149903595400000089e+00 4.000000000000000000e+01
8.905808563078753650e+03 9.982851355089931156e-01 1.832994527644782583e-03 2.489319372296200927e-01 -5.713559147917710579e-01 5.121451185006099749e+00 5.121451185006099749e+00 5.121451185006099749e+00 3.321098782726775198e+02 1.147318183419999915e+00 4.000000000000000000e+01
8.905809260763693601e+03 9.972063391419925260e-01 1.834713978371136679e-03 1.580190086046537046e-01 -1.813935270994724014e-01 5.146374309669715430e+00 5.146374309669715430e+00 5.146374309669715430e+00 3.299645037063448285e+02 1.144776821850000070e+00 4.000000000000000000e+01
8.905809953472111374e+03 1.000264607162466568e+00 1.836501385048310443e-03 -5.653454558481511016e-01 -4.267756473656815763e-01 5.310066320196260570e+00 5.310066320196260570e+00 5.310066320196260570e+00 3.218488909282394275e+02 1.142253612219999992e+00 4.000000000000000000e+01
8.905810649537015706e+03 1.002041252550365691e+00 1.833211690171642231e-03 -2.345163958130699888e-01 -3.038101231420656245e-01 5.359711467821766107e+00 5.359711467821766107e+00 5.359711467821766107e+00 3.260073763959626376e+02 1.139761865699999932e+00 4.000000000000000000e+01
8.905811345023103058e+03 9.977030686780463675e-01 1.835019691767774156e-03 4.159088732786693776e-01 -5.130862374756265387e-01 4.761864235824848635e+00 4.761864235824848635e+00 4.761864235824848635e+00 3.271493598072422060e+02 1.137294593200000037e+00 4.000000000000000000e+01
8.905812042013742030e+03 1.002004000775352344e+00 1.838391256014811331e-03 1.057852452116509086e-02 -7.879563447534774223e-01 5.076522934434709811e+00 5.076522934434709811e+00 5.076522934434709811e+00 3.283058191063865365e+02 1.134875611720000066e+00 4.000000000000000000e+01
